,MM1,MM2,MM3,BD1,BD2,BD3,EQ1,EQ2,EQ3,FX1,FX2,FX3,FI1,FI2,FI3
2025-10-01,2.56,0.20999999999999996,0.20777771523281344,-0.367,-0.040000000000000036,73.5,-0.009119313204461799,20.55,21.826528512900147,-0.0004986465308448595,7.365,-2.49,24.469,19.192542493444844,0.011305074122481384
2025-10-02,2.55,0.19799999999999995,0.18191090936875665,-0.3820000000000001,-0.027000000000000135,71.21,-0.027021005084162164,22.34,24.2863497577473,0.0023162996222649834,7.18,-2.4625,23.746,20.16705066167079,0.0072916531695934594
2025-11-07,2.6,0.14300000000000024,0.1137171005054584,-0.3250000000000002,-0.29499999999999993,74.41,0.018053123719405373,41.88,31.351811764066177,0.00803559111601615,7.835,-2.685,23.245,27.007354536801397,0.00021446899452470802
2025-11-10,2.6,0.14300000000000024,0.10428705324096749,-0.3679999999999999,-0.262,78.86,-0.030219335518594903,39.75,34.91808971059068,-0.0034212597078244755,7.915,-2.665,22.501,29.607222472419704,-0.010012390681415795
2025-11-12,2.61,0.1459999999999999,0.10648943609579374,-0.34999999999999964,-0.30000000000000027,81.12,-0.01071500758573829,36.1,34.69966402989461,0.006018122756026534,8.245,-2.69,21.881,30.046595889469707,-0.021977991541078712
2025-11-13,2.7,0.25100000000000033,0.3241052460641707,-0.33499999999999996,-0.22699999999999987,79.1,-0.004876650146130812,33.34,32.76269140698045,-0.0034329220624723655,8.23,-2.725,22.254,30.25446640412815,0.008432890975754614
2025-11-14,2.72,0.27300000000000013,0.32533060108142425,-0.375,-0.23499999999999988,79.71,0.03813812301738584,36.66,37.51356723859363,-0.009993178717598972,8.48,-2.77,22.578,33.37585538511547,-0.0023364858006542644
2025-11-17,2.74,0.29300000000000015,0.32573802841838334,-0.395,-0.16699999999999982,82.58,-0.01936398965990871,34.36,38.18760339447452,0.0064078271953700305,8.7225,-2.775,22.439,31.728619664239122,0.020593492552476
2025-11-18,2.74,0.28500000000000014,0.32573802841838334,-0.3949999999999996,-0.125,83.18,0.03316745124411569,39.26,43.14789349809555,0.001095402731660533,8.8075,-2.7275,23.251,34.08949714365197,-0.0007722820117516127
2025-11-19,2.75,0.30299999999999994,0.3235933120120813,-0.4119999999999999,-0.1200000000000001,84.32,0.006098208730226928,39.51,42.739171536667335,0.004137459394768284,8.82,-2.715,23.42,33.860031057099796,-0.006098208730226928
2025-11-20,2.76,0.3129999999999997,0.32122790728866235,-0.41999999999999993,-0.15200000000000014,77.81,-0.019172873971563753,36.28,44.24138029775745,0.002622079956412282,8.175,-2.7225,23.151,33.56829849530069,0.010280651987419676
2025-11-21,2.76,0.3259999999999996,0.32122790728866235,-0.4019999999999997,-0.11300000000000043,78.81,0.03785160492902351,41.38,47.24342703869149,-0.0004075671636722955,8.02,-2.705,23.933,34.51804100439214,-0.014715255773241287
2025-11-24,2.76,0.32099999999999973,0.32122790728866235,-0.38500000000000023,-0.14500000000000002,76.82,0.0018685476713224958,38.72,45.00976828360095,0.003295844517685609,8.03,-2.715,23.2,32.67533837482693,-0.0042872559723838854
2025-11-25,2.76,0.32499999999999973,0.3235933120120813,-0.3610000000000002,-0.14400000000000013,72.82,-0.003047274353494389,37.16,44.57310444324698,-0.005486318070983542,8.14,-2.71,23.047,32.5240928632756,0.00643613989686509
2025-11-26,2.76,0.32499999999999973,0.3235933120120813,-0.355,-0.13500000000000023,71.9,-0.026722622855631872,33.06,47.208380977499935,0.0004086358373629473,8.185,-2.7,22.75,33.50965952035954,0.004796914554602294
2025-11-28,2.8,0.34099999999999975,0.33328508422733494,-0.355,-0.1900000000000004,68.95,0.015129511325813638,30.24,50.86839516796199,0.003179161111680706,8.11,-2.805,23.005,33.40519657725078,-0.012135182002585121
2025-12-01,2.8,0.33799999999999963,0.33615785765493955,-0.347,-0.24300000000000033,71.35,0.001584071675423293,31.55,48.18977249579613,-3.407619437056919e-05,7.725,-2.837,23.154,32.90142618126663,-0.0022086563930313607
2025-12-02,2.8,0.33999999999999986,0.33881061314390387,-0.3250000000000002,-0.2200000000000002,69.91,-0.019018613039075483,29.73,48.37058805171497,0.0011927074459021636,7.625,-2.815,23.051,33.68876392314027,-0.0021110468411322802
2025-12-03,2.81,0.3530000000000002,0.33615785765493955,-0.3280000000000003,-0.22699999999999987,66.46,-0.010355625755645415,29.36,47.75526367737133,-0.0015316541865214583,7.56,-2.8043,22.437,32.92737742789278,-0.0021430736512841886
2025-12-04,2.81,0.34799999999999986,0.33881061314390387,-0.3500000000000001,-0.21499999999999986,65.69,0.0019299853826524327,28.4,47.379736249111765,0.004602011249360771,7.44,-2.7775,22.064,30.729955647233915,0.003054022119049593
2025-12-05,2.83,0.3730000000000002,0.33881061314390387,-0.36199999999999966,-0.16000000000000014,67.28,-0.017758426812891193,26.95,46.84132483729025,-0.000984051577875844,7.445,-2.7675,22.085,29.933638455824752,0.01083881565372713
2025-12-08,2.83,0.3730000000000002,0.33881061314390387,-0.371,-0.20199999999999996,72.3,-0.013365690662308971,27.33,44.08030963921137,-0.0018002105906728127,7.615,-2.8,21.872,26.438575056920417,0.019519773511649463
2025-12-09,2.83,0.371,0.33881061314390387,-0.3689999999999998,-0.254,75.38,0.002719713106369759,27.87,43.34193738905452,0.00020416496529196415,7.665,-2.84,22.229,26.48602033411566,-0.007118748156745958
2025-12-10,2.83,0.375,0.34124848177800027,-0.28500000000000014,-0.2549999999999999,68.62,0.002063448009557045,27.64,42.065235642833336,0.0008845342586922822,7.49,-2.8625,22.308,23.853302383310986,0.010652008334043006
2025-12-11,2.83,0.3900000000000001,0.1729405130460518,-0.266,-0.27,69.24,0.005896009673518776,27.4,42.03650079453108,0.0008157715839565149,7.5275,-2.8625,22.372,23.99258670847186,-0.011242838002602396
2025-12-12,2.83,0.3900000000000001,0.1666922787338205,-0.32600000000000007,-0.2549999999999999,69.25,-0.013754616091976368,25.05,38.88120057560686,0.003803831001222502,7.525,-2.825,22.243,20.667173748677296,0.0031954732459249513
2025-12-15,2.83,0.3999999999999999,0.15853606596142825,-0.3420000000000001,-0.16199999999999992,73.31,0.018374624444465693,26.92,38.716284206006584,-0.006597645148193276,7.8625,-2.77,21.921,21.467484661322224,-0.002611771508938321
2025-12-16,2.84,0.4129999999999998,0.15874507866387538,-0.31300000000000017,-0.16199999999999992,67.14,0.022358632862252148,28.37,36.51755974287727,0.003508054902762181,7.4675,-2.7865,21.928,18.32462917824882,-0.011209069997972443
2025-12-17,2.84,0.4129999999999998,0.15853606596142825,-0.32699999999999996,-0.15500000000000025,62.74,-0.014323115277572906,26.78,37.60015608508162,0.0009503122454519453,7.3625,-2.7925,21.932,18.32286605111546,0.012625903178687281
2025-12-18,2.84,0.41100000000000003,0.15790736791583004,-0.3450000000000002,-0.125,60.01,0.015259798688988413,27.86,36.25157185009416,-0.00013563000135619063,7.225,-2.77,22.069,18.404657654924396,-0.006275875183682111
2025-12-19,2.85,0.42300000000000004,0.15853606596142847,-0.33999999999999986,-0.16500000000000004,59.41,-0.00651894725510771,27.27,31.061069453154715,0.0024755832881171447,7.13,-2.7808,22.0,16.676678102947545,-0.005767009379573862
2025-12-22,2.85,0.43000000000000016,0.15853606596142847,-0.3700000000000001,-0.14500000000000002,61.7,-0.02123590056086866,27.19,34.17475619222328,0.00179290281113631,7.185,-2.7725,22.046,17.485795539542533,0.004529737872171591
2025-12-23,2.85,0.43100000000000005,0.15853606596142847,-0.4169999999999998,-0.10999999999999988,61.17,-0.0027740365763662123,26.11,33.98869725533749,0.00030391031269005886,6.9625,-2.7733,21.936,17.373016278726315,0.002812668988960376
2025-12-24,2.86,0.44799999999999995,0.15874507866387555,-0.4039999999999999,-0.08300000000000018,59.48,0.002113024977412392,25.99,29.75501295643026,-0.023123923977990124,8.07,-2.7825,21.891,15.840877811767603,-0.00520373738662272
2026-01-30,2.73,0.28100000000000014,0.18282001502772205,-0.4690000000000003,-0.4119999999999999,59.2,-0.0005956428058413454,39.58,20.950374775547495,0.0046010666108962095,8.995,-2.87,21.503,20.58494650887038,-0.0036733124643779647
2026-02-02,2.74,0.28100000000000014,0.1849836408129669,-0.4500000000000002,-0.4149999999999996,59.3,0.052578689064306405,47.37,22.203053702392204,0.007494535234724653,9.2,-2.87,21.301,26.55911670669573,-0.01094284536157586
