,CISS,Correlation_Effect,Money_Market_Contribution,Bond_Market_Contribution,Equity_Market_Contribution,FX_Market_Contribution,Financial_Intermediaries_Contribution
2025-09-12,0.3246715389907895,0.9198166653125385,0.02983468196131579,0.0479006658479257,0.06679252328363777,0.09425281879128483,0.0858908491066254
2025-09-15,0.2921996540632244,0.9196393209831611,0.02879678681866464,0.05202000199500711,0.07452071714364114,0.07926857446858225,0.057593573637329296
2025-09-16,0.33288736379035355,0.9191281101245893,0.028264994632338662,0.05261002650544789,0.0606562658533399,0.09088124186529331,0.10047483493393379
2025-09-17,0.34725796355824046,0.9170327371973686,0.0339641754517544,0.0570186460614301,0.1040538829749203,0.06494362033350613,0.08727763873662948
2025-09-18,0.32588020898481707,0.9148055015925393,0.035216418299241416,0.05780420846202017,0.06334848422924767,0.07248627206782636,0.09702482592648147
2025-09-19,0.3413734660245996,0.9120352570552269,0.033164918438371896,0.049030851641913994,0.09785698156507264,0.10092780734640336,0.060392907032837714
2025-09-22,0.35067391632745326,0.9109342841042588,0.031080137190538138,0.05019851105445467,0.06676095258362302,0.11286997190248058,0.08976434359635684
2025-09-23,0.3224476284321735,0.9109094385956452,0.029239068399366398,0.05500216363237455,0.06450997258741326,0.08434346653663384,0.08935295727638543
2025-09-24,0.3238469463613917,0.9102448870914825,0.027276698636748135,0.05087564015393473,0.087755371269538,0.07570050071097517,0.08223873559019569
2025-09-25,0.336577865765489,0.9095871349622402,0.030727915558208124,0.051247221296413535,0.08023967318522121,0.08442520321142231,0.08993785251422376
2025-09-26,0.34596645584265673,0.9103842650791703,0.030652668857884525,0.043526789778196025,0.12107804198864389,0.09696460915377472,0.05374434606415754
2025-09-29,0.31087506152999894,0.9099529560552857,0.028084967779484132,0.04605934715835398,0.06750604982632367,0.10845903920658963,0.060765657559247475
2025-09-30,0.334134936926933,0.9098845623529869,0.03369942823529582,0.04871099172192759,0.093643562702322,0.06014837342602799,0.09793258084135965
2025-10-01,0.33469771711890234,0.9116957075907731,0.03366418493797581,0.0457382695053957,0.07131895714823445,0.08891847024650751,0.09505783528078882
2025-10-02,0.35488627346562157,0.9144120001673476,0.03509864243066588,0.04125629899744936,0.07604705859977606,0.09893301550632135,0.10355125793140897
2025-10-03,0.35513385375127826,0.915844467995337,0.035153626044265474,0.03977910315535304,0.11029193200437674,0.08798685349091005,0.08192233905637303
2025-10-06,0.35553142310413627,0.9189976732978979,0.03527465816699003,0.04290718654230367,0.1091245273119165,0.08828978769281715,0.079935263390109
2025-10-07,0.3525214593994017,0.9224570347279496,0.03540744173703242,0.04576049487651558,0.10529055042854375,0.08862213487397587,0.07744083748333405
2025-10-08,0.33127373595296156,0.9258622921395505,0.035538148587174676,0.045305943812889354,0.10006794470599184,0.08894928418310385,0.06141241466380185
2025-10-09,0.3273000858222684,0.9275584493245581,0.0356032536104376,0.0446602216341454,0.09691996816174676,0.08911223710682624,0.06100440530911237
2025-10-10,0.3224273228098121,0.9291162503995556,0.034620268813990177,0.05213895905721413,0.07070042848158235,0.07216031933518435,0.09280734712184115
2025-10-13,0.4334906205321143,0.9280157205528923,0.04405731198584438,0.05947216346079704,0.11727785649186946,0.13477579600397785,0.07790749258962554
2025-10-14,0.41057414324760133,0.9298972080163008,0.04508592523715398,0.060845125956622156,0.11354973763431375,0.12910020721842475,0.061993147201086736
2025-10-15,0.3469182827838895,0.9313172339874825,0.04316880108157467,0.05623441884234182,0.07410818393907129,0.10661544092785996,0.06679143799304169
2025-10-16,0.3635516549618651,0.9313528596061581,0.039616468438915156,0.06052225653332949,0.08090539992538347,0.08832695469890053,0.09418057536533654
