,MM1,MM2,MM3,BD1,BD2,BD3,EQ1,EQ2,EQ3,FX1,FX2,FX3,FI1,FI2,FI3
2025-05-16,0.2175379426644182,0.7251264755480608,0.3288364249578415,0.31534569983136596,0.6391231028667791,0.6205733558178752,0.45868465430016864,0.016863406408094434,0.00505902192242833,0.026981450252951095,0.8448566610455311,0.9359190556492412,0.050590219224283306,0.01011804384485666,0.45193929173693087
2025-05-19,0.2175379426644182,0.6677908937605397,0.28836424957841483,0.21922428330522767,0.5750421585160203,0.7689713322091062,0.8431703204047217,0.003372681281618887,0.03204047217537943,0.16188870151770657,0.8499156829679595,0.9156829679595279,0.08431703204047218,0.008431703204047217,0.2934232715008432
2025-05-20,0.21247892074198987,0.6947723440134908,0.3288364249578415,0.2057335581787521,0.612141652613828,0.7352445193929174,0.6374367622259697,0.0016863406408094434,0.03035413153456998,0.718381112984823,0.8465430016863407,0.9780775716694773,0.04215851602023609,0.01517706576728499,0.12647554806070826
2025-05-21,0.21247892074198987,0.6795952782462057,0.3288364249578415,0.11467116357504216,0.5935919055649241,0.7470489038785835,0.2765598650927487,0.00505902192242833,0.023608768971332208,0.15851602023608768,0.8414839797639123,0.954468802698145,0.01517706576728499,0.011804384485666104,0.5362563237774031
2025-05-22,0.21247892074198987,0.688026981450253,0.3288364249578415,0.09780775716694773,0.6020236087689713,0.6930860033726813,0.8903878583473862,0.03709949409780776,0.05902192242833052,0.15682967959527824,0.8431703204047217,0.9612141652613828,0.03204047217537943,0.02866779089376054,0.3962900505902192
2025-05-23,0.21247892074198987,0.7082630691399663,0.2934232715008432,0.08431703204047218,0.596964586846543,0.7268128161888702,0.6340640809443507,0.03541315345699832,0.03541315345699832,0.08600337268128162,0.8532883642495784,0.9629005059021922,0.06070826306913996,0.03709949409780776,0.10118043844856661
2025-05-26,0.20404721753794267,0.6947723440134908,0.3288364249578415,0.10286677908937605,0.5716694772344013,0.7268128161888702,0.08600337268128162,0.048903878583473864,0.1399662731871838,0.3102866779089376,0.8482293423271501,0.9730185497470489,0.06070826306913996,0.045531197301854974,0.3440134907251265
2025-05-27,0.20404721753794267,0.6947723440134908,0.28836424957841483,0.2630691399662732,0.5902192242833052,0.654300168634064,0.7015177065767285,0.050590219224283306,0.11973018549747048,0.050590219224283306,0.8566610455311973,0.9898819561551433,0.07588532883642496,0.0387858347386172,0.3406408094435076
2025-05-28,0.20404721753794267,0.715008431703204,0.26812816188870153,0.18887015177065766,0.6222596964586846,0.5261382799325464,0.19898819561551434,0.05733558178752108,0.21247892074198987,0.6998313659359191,0.8549747048903878,0.9932546374367622,0.045531197301854974,0.03541315345699832,0.8077571669477235
2025-05-29,0.19561551433389546,0.6458684654300169,0.4856661045531197,0.09949409780775717,0.5615514333895447,0.5143338954468802,0.10118043844856661,0.10792580101180438,0.33558178752107926,0.8381112984822934,0.866779089376054,0.96964586846543,0.1163575042158516,0.08263069139966273,0.14839797639123103
2025-05-30,0.19392917369308602,0.6037099494097807,0.5261382799325464,0.05564924114671164,0.5463743676222597,0.5059021922428331,0.8313659359190556,0.14839797639123103,0.3676222596964587,0.8650927487352446,0.8819561551433389,0.954468802698145,0.1399662731871838,0.0893760539629005,0.24451939291736932
2025-06-02,0.18887015177065766,0.6070826306913997,0.5480607082630692,0.03204047217537943,0.5379426644182125,0.6020236087689713,0.521079258010118,0.1433389544688027,0.37099494097807756,0.14502529510961215,0.8853288364249579,0.954468802698145,0.12141652613827993,0.23102866779089376,0.9342327150084317
2025-06-03,0.18887015177065766,0.6070826306913997,0.5480607082630692,0.03204047217537943,0.5379426644182125,0.7048903878583473,0.612141652613828,0.1433389544688027,0.37099494097807756,0.4839797639123103,0.8853288364249579,0.954468802698145,0.12141652613827993,0.23102866779089376,0.5193929173693086
2025-06-04,0.18381112984822934,0.5430016863406408,0.5177065767284992,0.008431703204047217,0.4873524451939292,0.6306913996627319,0.05396290050590219,0.30522765598650925,0.5126475548060708,0.5716694772344013,0.8650927487352446,0.8836424957841484,0.27318718381112983,0.5328836424957841,0.01011804384485666
2025-06-05,0.18381112984822934,0.5480607082630692,0.5480607082630692,0.011804384485666104,0.49409780775716694,0.5682967959527825,0.1551433389544688,0.35581787521079256,0.5784148397976391,0.25463743676222594,0.863406408094435,0.9055649241146712,0.2327150084317032,0.5379426644182125,0.8819561551433389
2025-06-06,0.18381112984822934,0.5480607082630692,0.5261382799325464,0.011804384485666104,0.49409780775716694,0.44013490725126475,0.612141652613828,0.35581787521079256,0.5666104553119731,0.4839797639123103,0.863406408094435,0.9055649241146712,0.14839797639123103,0.5278246205733558,0.5193929173693086
2025-06-09,0.17537942664418213,0.5362563237774031,0.5109612141652614,0.025295109612141653,0.4856661045531197,0.5126475548060708,0.15008431703204048,0.3962900505902192,0.5716694772344013,0.02866779089376054,0.7284991568296796,0.927487352445194,0.14502529510961215,0.6357504215851602,0.08600337268128162
2025-06-10,0.17537942664418213,0.5261382799325464,0.5109612141652614,0.048903878583473864,0.5042158516020236,0.4822934232715008,0.3591905564924115,0.3827993254637437,0.6087689713322091,0.40640809443507586,0.7116357504215851,0.9089376053962901,0.13827993254637436,0.6188870151770658,0.5885328836424958
2025-06-11,0.17200674536256325,0.5008431703204047,0.5480607082630692,0.10286677908937605,0.4772344013490725,0.4350758853288364,0.21247892074198987,0.38785834738617203,0.6037099494097807,0.5497470489038786,0.6475548060708263,0.8870151770657673,0.1821247892074199,0.6323777403035413,0.8043844856661045
2025-06-12,0.17200674536256325,0.4839797639123103,0.5261382799325464,0.1736930860033727,0.47217537942664417,0.4300168634064081,0.38785834738617203,0.3760539629005059,0.5531197301854974,0.9156829679595279,0.7099494097807757,0.8903878583473862,0.21079258010118043,0.627318718381113,0.6070826306913997
2025-06-13,0.17200674536256325,0.403035413153457,0.5261382799325464,0.31871838111298484,0.4536256323777403,0.5885328836424958,0.8397976391231029,0.4266441821247892,0.5598650927487352,0.14165261382799327,0.581787521079258,0.8583473861720068,0.163575042158516,0.6559865092748736,0.33389544688026984
2025-06-16,0.17200674536256325,0.3912310286677909,0.5261382799325464,0.21922428330522767,0.42158516020236086,0.5328836424957841,0.11129848229342328,0.42833052276559863,0.551433389544688,0.7352445193929174,0.5986509274873525,0.8499156829679595,0.16188870151770657,0.6610455311973018,0.3794266441821248
2025-06-17,0.163575042158516,0.4317032040472175,0.5109612141652614,0.09612141652613827,0.45531197301854975,0.6340640809443507,0.4991568296795953,0.4317032040472175,0.5497470489038786,0.24957841483979765,0.3996627318718381,0.9005059021922428,0.21922428330522767,0.6762225969645869,0.6694772344013491
2025-06-18,0.163575042158516,0.3760539629005059,0.5109612141652614,0.15682967959527824,0.4266441821247892,0.5379426644182125,0.32040472175379425,0.342327150084317,0.5227655986509275,0.2917369308600337,0.3811129848229342,0.863406408094435,0.2411467116357504,0.7217537942664418,0.8887015177065767
